stick_sensor,heart_beat,total_sleep,rem_sleep,body_temperature,walk,skin_temperature,oxygen_saturation,deep_sleep,hrv,stress_score,level,level_name
20.0,87.5924369747899,150.0,69.0,34.7986111111111,8681.0,25.8618055555556,97.40297067496518,16.0,9.8,10.0,1,
5.0,83.376,56.0,15.0,35.1173611111111,11246.0,28.2677083333333,97.2114285714286,13.0,25.13101930721181,5.0,1,
45.0,64.9334389857369,186.0,40.0,36.5774305555556,30503.0,33.1288194444444,97.40297067496518,49.0,74.8,1.0,1,
15.0,74.1580310880829,25.0,8.0,34.4006944444444,5799.0,25.1579861111111,97.5024390243902,3.0,44.0,5.0,1,
5.0,83.8827586206897,85.0,38.0,33.4850694444444,4740.293584221265,25.0357638888889,97.6,3.0,25.13101930721181,5.0,1,
15.0,81.4310776942356,175.0,69.0,33.4506944444444,11034.0,20.8597222222222,97.5463414634146,28.0,22.3,5.0,1,
15.0,76.9277777777778,240.0,18.0,36.2795138888889,5838.0,31.8274305555556,97.4952380952381,32.0,18.2,1.0,1,
5.0,81.7756833176249,135.0,49.0,34.3069444444444,2859.0,25.271875,97.5375,4.0,25.13101930721181,5.0,1,
10.0,84.1665271966527,180.0,77.0,34.5208333333333,3046.0,25.3,97.390243902439,4.0,14.2,6.0,1,
5.0,80.6057347670251,55.0,25.0,34.5336805555556,2053.0,25.6402777777778,97.4795321637427,7.0,25.13101930721181,3.0,1,
15.0,75.9245147375989,230.0,40.0,36.4697916666667,881.0,32.7520833333333,97.5571428571429,23.0,29.3,6.0,1,
10.940876136015522,78.6838095238095,201.0,88.0,36.5689814814815,2681.0,33.0523148148148,97.4115384615385,34.0,25.13101930721181,5.0,1,
10.0,73.9502551020408,60.0,9.0,36.6793388429752,3166.0,33.4165289256198,97.2,22.0,11.3,5.0,1,
4.0,74.6359788359788,215.0,60.0,36.1176470588235,4168.0,31.2205882352941,97.4851851851852,38.0,25.13101930721181,9.0,1,
15.0,81.0028382213813,80.0,37.0,35.4450704225352,4307.0,30.7658450704225,97.3533333333333,1.0,9.0,4.0,1,
9.0,71.9922178988327,215.0,84.0,35.7034722222222,405.0,29.3958333333333,97.40297067496518,43.0,18.6,5.0,1,
